User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
root,ASIA5LPUWRZIKIDD37KS,2021-01-26T06:32:49Z,cloudtrail.amazonaws.com,UpdateTrail,us-east-1,91.46.37.253,console.amazonaws.com,InvalidCloudWatchLogsRoleArnException,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-east-1:918025571920:trail/Udacity_Trail""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::918025571920:role/service-role/Udacity_CloudWatch_Trail""},{""resourceType"":""AWS::Logs::LogGroup"",""resourceName"":""arn:aws:logs:us-east-1:918025571920:log-group:aws-cloudtrail-logs-918025571920-a8cf4573:*""}]",9c7ad8ff-81a7-4ef2-b7de-24b5affa2b84,cb72dd1c-615f-4f20-b1ff-e364830eae37,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIKIDD37KS,2021-01-26T06:32:46Z,iam.amazonaws.com,CreateRole,us-east-1,91.46.37.253,Coral/Jakarta,,[],730ff2ae-0d80-4819-963a-135e1b7b97ab,0ef51177-f746-488b-88cb-eb4a94cbe53d,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIKIDD37KS,2021-01-26T06:32:46Z,cloudtrail.amazonaws.com,UpdateTrail,us-east-1,91.46.37.253,console.amazonaws.com,InvalidCloudWatchLogsRoleArnException,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-east-1:918025571920:trail/Udacity_Trail""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::918025571920:role/service-role/Udacity_CloudWatch_Trail""},{""resourceType"":""AWS::Logs::LogGroup"",""resourceName"":""arn:aws:logs:us-east-1:918025571920:log-group:aws-cloudtrail-logs-918025571920-a8cf4573:*""}]",55219237-ca3d-4be6-8b31-261440e85b9e,36127bc3-5ce8-4f2a-bd1c-f7792bd1dd2f,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIKIDD37KS,2021-01-26T06:32:46Z,logs.amazonaws.com,CreateLogGroup,us-east-1,91.46.37.253,"AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation",,[],c66858ae-5814-4de7-bb6c-1f0ae431ea75,612b9473-fc03-4192-b458-2d6b25d2b362,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIKIDD37KS,2021-01-26T06:32:46Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,91.46.37.253,Coral/Jakarta,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::918025571920:policy/service-role/CloudTrailPolicyForCloudWatchLogs_e481c325-7998-48d6-adbc-4d1f35ad34de""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""Udacity_CloudWatch_Trail""}]",730ff2ae-0d80-4819-963a-135e1b7b97ab,63128154-101c-4ca3-9bf7-ea979f6671aa,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIKIDD37KS,2021-01-26T06:32:46Z,iam.amazonaws.com,CreatePolicy,us-east-1,91.46.37.253,Coral/Jakarta,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::918025571920:policy/service-role/CloudTrailPolicyForCloudWatchLogs_e481c325-7998-48d6-adbc-4d1f35ad34de""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""ANPA5LPUWRZIKTY3IT256""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""CloudTrailPolicyForCloudWatchLogs_e481c325-7998-48d6-adbc-4d1f35ad34de""}]",730ff2ae-0d80-4819-963a-135e1b7b97ab,6d389eed-d5f9-4122-8c07-493f62330de0,false,AwsApiCall,918025571920,Management
CloudTrail,ASIA5LPUWRZIGP7NRAQP,2021-01-26T06:32:03Z,logs.amazonaws.com,CreateLogGroup,us-east-1,91.46.37.253,"AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation",,[],b9f24b7f-cb17-4635-8eb9-2660ed6342de,665b9701-3165-458f-834f-8718fb6ad9c0,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIHQJMFSUO,2021-01-26T06:31:37Z,iam.amazonaws.com,AttachGroupPolicy,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/CloudWatchFullAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""cloudTrailAdmins""}]",c717a339-495c-42d6-953c-aff74975dc6e,b1438231-4613-489d-bcc7-c8511e206269,false,AwsApiCall,918025571920,Management
CloudTrail,ASIA5LPUWRZIGP7NRAQP,2021-01-26T06:30:55Z,logs.amazonaws.com,CreateLogGroup,us-east-1,91.46.37.253,"AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation",,[],ee7d51c6-0f61-486e-8041-0c5e83da9f00,e7aab150-aa7c-4ac8-9f53-9950217ef6ce,false,AwsApiCall,918025571920,Management
CloudTrail,ASIA5LPUWRZIGP7NRAQP,2021-01-26T06:30:02Z,logs.amazonaws.com,CreateLogGroup,us-east-1,91.46.37.253,"AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation",,[],f2644ef1-2d3a-4ff4-8547-d21bc7428b81,d799aaf3-e8b2-407d-ab0d-4c5fd5ded5b9,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIHQJMFSUO,2021-01-26T06:23:10Z,iam.amazonaws.com,AttachGroupPolicy,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSOrganizationsReadOnlyAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""cloudTrailAdmins""}]",0e04d2a8-9f78-4412-8e4f-0e92267ee2f6,2b35df9d-0fda-4638-9418-31f8a9e3c52d,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIHQJMFSUO,2021-01-26T06:22:02Z,iam.amazonaws.com,AttachGroupPolicy,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonS3FullAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""cloudTrailAdmins""}]",b433ea41-08d6-4065-8f20-ef462aeafe9c,b7bb6140-ea83-4989-b9d5-9c625c1440ad,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIHQJMFSUO,2021-01-26T06:20:41Z,iam.amazonaws.com,DetachGroupPolicy,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonS3FullAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""cloudTrailAdmins""}]",dd5e679e-ddb9-4f3d-b665-e7fb3ce2d136,9bb72b94-0e6d-41fd-be73-18d3a5855ece,false,AwsApiCall,918025571920,Management
CloudTrail,ASIA5LPUWRZIGP7NRAQP,2021-01-26T06:20:25Z,cloudtrail.amazonaws.com,PutEventSelectors,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""Udacity_Trail""},{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-east-1:918025571920:trail/Udacity_Trail""}]",064e6202-d992-43bb-abd0-e5f7238c6c71,0a97abf4-62fc-429a-a11c-f92ad66e78f4,false,AwsApiCall,918025571920,Management
CloudTrail,ASIA5LPUWRZIGP7NRAQP,2021-01-26T06:20:25Z,cloudtrail.amazonaws.com,PutInsightSelectors,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""Udacity_Trail""},{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-east-1:918025571920:trail/Udacity_Trail""}]",5ec6a85c-cc58-49a0-9808-5a21c4825b65,2e2e81e6-fbd0-402f-98bd-b033d5d296d1,false,AwsApiCall,918025571920,Management
CloudTrail,ASIA5LPUWRZIGP7NRAQP,2021-01-26T06:20:25Z,cloudtrail.amazonaws.com,StartLogging,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""Udacity_Trail""}]",aa5654fe-c7c8-432b-bb97-c85b5a8aed95,7c0ed91e-4a3d-4392-a7b1-4f39e2870509,false,AwsApiCall,918025571920,Management
CloudTrail,ASIA5LPUWRZIGP7NRAQP,2021-01-26T06:20:25Z,cloudtrail.amazonaws.com,CreateTrail,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""Udacity_Trail""},{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-east-1:918025571920:trail/Udacity_Trail""},{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-918025571920-4d8af108""},{""resourceType"":""AWS::KMS::Key"",""resourceName"":""arn:aws:kms:us-east-1:918025571920:key/04dd1dac-5730-4abf-a26b-6b7d61153a93""}]",a904fdfd-4207-4e4b-b994-700d06e7b1d7,cac7f03b-4138-48e6-9770-f8a966243043,false,AwsApiCall,918025571920,Management
CloudTrail,ASIA5LPUWRZIGP7NRAQP,2021-01-26T06:20:24Z,s3.amazonaws.com,CreateBucket,us-east-1,91.46.37.253,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-918025571920-4d8af108""}]",081260E4A2676FA0,32dfbc6e-be00-4e9e-9384-02709fa27fc8,false,AwsApiCall,918025571920,Management
CloudTrail,ASIA5LPUWRZIGP7NRAQP,2021-01-26T06:20:24Z,s3.amazonaws.com,PutBucketPublicAccessBlock,us-east-1,91.46.37.253,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-918025571920-4d8af108""}]",A4964074915BC2B2,48ac3b2a-6700-475e-a539-19c2e0c7c868,false,AwsApiCall,918025571920,Management
CloudTrail,ASIA5LPUWRZIGP7NRAQP,2021-01-26T06:20:24Z,kms.amazonaws.com,CreateAlias,us-east-1,91.46.37.253,"AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation",,[],254c2659-3d21-42c1-89ed-fa58ce1e0d67,b17257e7-ad98-4e7c-8248-a2151bace6bf,false,AwsApiCall,918025571920,Management
CloudTrail,ASIA5LPUWRZIGP7NRAQP,2021-01-26T06:20:24Z,s3.amazonaws.com,PutBucketPolicy,us-east-1,91.46.37.253,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-918025571920-4d8af108""}]",29BAB5071E3E86B7,b24fc4b4-9318-4a51-99f2-a6efc3353e3f,false,AwsApiCall,918025571920,Management
CloudTrail,ASIA5LPUWRZIGP7NRAQP,2021-01-26T06:20:24Z,kms.amazonaws.com,CreateKey,us-east-1,91.46.37.253,"AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation",,"[{""resourceType"":""AWS::KMS::Key"",""resourceName"":""04dd1dac-5730-4abf-a26b-6b7d61153a93""}]",4e568276-98c6-4ac7-b70e-d15ecbdb398c,f7e96582-afce-4c27-b391-282d7594dac9,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIHQJMFSUO,2021-01-26T06:20:11Z,iam.amazonaws.com,AttachGroupPolicy,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonS3FullAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""cloudTrailAdmins""}]",7218b734-2d43-4557-a118-456e3cd90099,ea550531-2362-43ba-a175-8d67cc98c42e,false,AwsApiCall,918025571920,Management
root,,2021-01-26T06:18:50Z,signin.amazonaws.com,ConsoleLogin,us-east-1,91.46.37.253,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36",,[],,19cbd1eb-b5c3-4b01-a3ad-de2c8db135a8,false,AwsConsoleSignIn,918025571920,Management
CloudTrail,ASIA5LPUWRZIGP7NRAQP,2021-01-26T06:16:46Z,s3.amazonaws.com,PutBucketPolicy,us-east-1,91.46.37.253,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-918025571920-4d8af108""}]",404EEE6D64F56EEA,44421b1d-46e4-47ad-a113-94de6ba91511,false,AwsApiCall,918025571920,Management
CloudTrail,ASIA5LPUWRZIGP7NRAQP,2021-01-26T06:16:46Z,s3.amazonaws.com,CreateBucket,us-east-1,91.46.37.253,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-918025571920-4d8af108""}]",9EFD3113FDC1C137,82ae538d-cb70-4ab8-959d-4ee0926efbfb,false,AwsApiCall,918025571920,Management
CloudTrail,ASIA5LPUWRZIGP7NRAQP,2021-01-26T06:16:46Z,s3.amazonaws.com,PutBucketPublicAccessBlock,us-east-1,91.46.37.253,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.920 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",AccessDenied,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-918025571920-4d8af108""}]",9F9B1417BE57720A,d7e9bce8-e764-4e78-bf2d-11842f171615,false,AwsApiCall,918025571920,Management
CloudTrail,ASIA5LPUWRZIIUEIJ76Q,2021-01-26T06:09:40Z,iam.amazonaws.com,ChangePassword,us-east-1,AWS Internal,AWS Internal,,[],97f4d664-e579-40bb-81e7-e0384253d24b,3abb9ee9-aa1a-4940-8df3-39a8c54e14e0,false,AwsApiCall,918025571920,Management
CloudTrail,,2021-01-26T06:08:39Z,signin.amazonaws.com,ConsoleLogin,us-east-1,91.46.37.253,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36",,[],,cbabd6f3-a9ed-40b0-9151-7045d25472ed,false,AwsConsoleSignIn,918025571920,Management
root,ASIA5LPUWRZIIWVF6GJV,2021-01-26T06:07:04Z,iam.amazonaws.com,AttachUserPolicy,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/IAMUserChangePassword""}]",15aa2445-c62c-4816-9bd5-45198f06694d,1f1850ec-5a28-4459-a0a3-4fd41a5e2e8c,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIIWVF6GJV,2021-01-26T06:07:04Z,iam.amazonaws.com,AddUserToGroup,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""}]",6aa64610-639c-4fcb-976f-afd22d01e772,3470c92a-eafb-48f7-a0b4-b34bbadcefdc,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIIWVF6GJV,2021-01-26T06:07:04Z,iam.amazonaws.com,CreateLoginProfile,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""}]",89020ae5-2614-4993-bfc7-77c72a34b119,d3d41072-f975-4b81-9d99-574f2a6530e4,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIIWVF6GJV,2021-01-26T06:07:03Z,iam.amazonaws.com,CreateUser,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::918025571920:user/Accountant""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDA5LPUWRZIHATM3XDQI""}]",e673d839-8f88-48ef-92b9-3a8e5f22fcbe,1b0dc3c8-6032-44b5-870e-8217cf4c35b5,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIIWVF6GJV,2021-01-26T06:05:39Z,iam.amazonaws.com,CreateLoginProfile,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""}]",caf4a32b-9c4c-44d5-9b51-1b05e5c1b14a,74acbf43-f3d3-432f-92d1-b7e19bf99485,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIIWVF6GJV,2021-01-26T06:05:38Z,iam.amazonaws.com,AddUserToGroup,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""cloudTrailAdmins""}]",d434393f-e2b7-451f-b173-29940a2f80f5,28eec4b1-2352-4028-9e2f-12bc1536b087,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIIWVF6GJV,2021-01-26T06:05:38Z,iam.amazonaws.com,AttachUserPolicy,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/IAMUserChangePassword""}]",ead7f6c7-0452-4958-8cb7-98baa866d728,30ca8f42-088b-4283-a136-ca6c86f8903d,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIIWVF6GJV,2021-01-26T06:05:38Z,iam.amazonaws.com,CreateUser,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDA5LPUWRZICENSDIROD""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::918025571920:user/CloudTrail""}]",b017d043-2082-4c41-be27-0a1bbe3f3c82,5cf40ed2-234e-4992-9948-fe6c68b0b7d6,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIIWVF6GJV,2021-01-26T06:02:37Z,iam.amazonaws.com,AttachGroupPolicy,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/job-function/Billing""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""}]",c85da1f8-7e7a-4201-a6cb-d85247e5aa8c,a4d3c39d-7a93-4b93-ba01-a156907d4244,false,AwsApiCall,918025571920,Management
root,ASIA5LPUWRZIIWVF6GJV,2021-01-26T06:02:37Z,iam.amazonaws.com,CreateGroup,us-east-1,91.46.37.253,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPA5LPUWRZIDWQDITJSQ""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::918025571920:group/Reviewers""}]",0e2c68d4-1911-4e70-b38a-68a2f8e35005,b548bd09-759f-48b4-a664-ec9beb00f8dd,false,AwsApiCall,918025571920,Management
